"CDR017-DIL"	"CDR025"	"CDR021"	"CDR029-DIL"	"CDR022"	"CDR018"	"CDR026-DIL"	"CDR030-DIL"	"CDR031-DIL"	"CDR023"	"CDR027-DIL"	"CDR019"	"CDR020"	"CDR028-DIL"	"CDR032-DIL"	"CDR024"
"260"	331.1456375	302.981975	333.87555	366.484425	334.53183125	380.94108125	326.56675	370.74021875	333.3928625	360.25441875	331.9487625	359.82230625	387.36044375	388.5700875	366.484425	358.55023125
"261"	478.7528125	512.05899375	449.33893125	510.137575	446.288625	497.9789375	525.4957125	503.82580625	539.502775	509.69905625	672.6904625	544.46848125	559.807625	570.94854375	565.7294125	512.05899375
"262"	527.1950125	487.69114375	383.762875	376.7654625	326.0443375	458.6678125	539.502775	334.53183125	379.81165	416.30504375	412.6151875	446.288625	464.593675	480.2715625	361.38341875	350.229725
"263"	2185.06	2100.3746875	2124.6663125	2285.6605625	2402.7708125	2124.6663125	2209.24	2037.5935625	2148.5715	2447.0955625	2085.7919375	2021.0818125	2239.0565625	2028.84675	2217.3293125	2378.3039375
"264"	196.10645625	220.513475	212.6476875	176.55216875	189.5090125	214.36930625	226.35345625	170.3221625	180.8365375	189.06831875	166.921175	206.242775	216.6859125	194.80496875	174.33458125	236.0300875
"265"	344.84920625	405.03375625	412.0328625	364.06285625	297.14026875	360.77470625	392.7325	387.36044375	350.66734375	367.22826875	394.42971875	407.19756875	383.25560625	346.7416375	353.7999125	327.53966875
"266"	281.50890625	272.1747875	253.11791875	302.981975	285.00821875	282.07886875	299.67889375	348.069975	360.25441875	303.50740625	369.61275	261.9812125	320.05675	381.7546375	320.50184375	259.79968125
"267"	2519.1353125	2544.87525	2554.2429375	2554.2429375	2554.2429375	2512.9405625	2580.884875	2313.6804375	2239.0565625	2628.719375	2563.87975	2209.24	2416.2760625	2616.7776875	2544.87525	2402.7708125
"268"	76.967321875	108.6378925	108.220605625	105.5136775	86.469081875	107.7730575	107.7730575	103.936026875	117.886524375	104.6935725	133.98009375	99.242189375	95.012071875	154.94085625	101.221446875	94.445301875
"269"	126.94043125	130.81666875	160.2114625	137.20754375	185.823375	154.94085625	135.74799375	104.742691875	101.192721875	147.86693125	135.46335625	134.75548125	142.91711875	151.973275	131.62531875	148.5674875
"270"	789.44215625	712.4039625	663.9612375	906.444875	754.7629875	747.5253	767.4286875	927.727825	891.29434375	741.42873125	1029.00835625	779.60821875	875.3014375	916.26145	914.0445625	747.5253
"271"	132.64590625	127.00803125	126.313925	126.5556375	113.64529625	140.17050625	121.513838125	127.8148625	146.17665	104.928013125	130.81666875	132.94419375	130.08083125	139.911175	132.2862	119.549383125
"272"	251.12148125	208.3937125	211.6621625	357.6259	153.45106875	212.99615	216.99501875	329.28325625	376.12604375	209.93759375	382.50433125	232.78746875	256.46486875	415.3864	376.7654625	190.84686875
"273"	486.71269375	443.334175	423.5611625	482.43543125	561.43248125	524.47488125	431.2302875	364.06285625	410.85720625	541.47385625	462.06829375	347.112475	447.74035	426.6653875	402.3854625	493.602175
"274"	728.23899375	618.06555625	712.4039625	765.8296875	704.816775	730.35885	655.891075	686.39419375	728.23899375	719.30775	695.299875	703.69796875	623.71660625	687.66148125	757.13929375	646.492075
"275"	23555.78875	21555.46375	24208.474375	20100.365	22635.995625	21555.46375	23051.648125	21555.46375	20770.58	23555.78875	21168.044375	22033.20125	21168.044375	20770.58	20438.470625	23051.648125
"276"	118.620211875	117.015170625	111.069378125	120.5563675	119.719189375	106.30135125	96.655965	122.998764375	114.10706875	94.90458125	116.43707	99.998809375	127.00803125	127.86268125	126.74058125	110.367944375
"277"	221.9955625	247.499025	239.9839125	177.3349875	214.65343125	221.48005625	216.6859125	223.09566875	203.29688125	228.6005875	203.0632875	214.15586875	258.469675	252.01406875	191.42463125	180.52064375
"278"	164.30206875	170.4825875	184.759825	191.6184875	153.8214875	189.8176375	177.3349875	172.6993875	138.14091875	144.581275	161.367675	170.4825875	176.7636875	147.364625	174.5427375	139.6518
"279"	88.1479425	103.520795	126.8214	114.2077325	104.544358125	107.90820625	91.72232	98.879600625	125.75474375	105.401963125	96.5609775	104.220785625	113.64529625	85.01671875	105.63481625	131.7060625
"280"	380.94108125	411.54105625	394.42971875	497.9789375	531.5510125	420.1724625	371.39080625	430.6895	400.58834375	433.05710625	401.63295625	413.1182625	418.5149625	449.96924375	441.1955375	346.27081875
"281"	372.1095375	343.28258125	378.479	365.199775	347.646725	367.79384375	346.7416375	350.66734375	361.38341875	350.229725	347.646725	355.9762375	371.39080625	343.9220625	370.039325	328.1019375
"282"	573.9270875	521.33320625	667.80273125	454.5133125	646.492075	586.70465625	513.85839375	492.75339375	478.1429	610.43080625	488.924975	528.8764125	465.8356	404.27354375	412.6151875	587.4314875
"283"	3043.7964375	3335.141625	3043.7964375	2896.6903125	2964.0600625	3068.6276875	3009.7109375	2710.8120625	3288.750125	3088.9976875	3009.7109375	3664.9150625	3271.9495625	3348.645125	3036.9955625	3134.356375
"284"	128.50560625	121.25636625	128.03438125	129.65515625	109.25005125	141.73386875	114.70700125	147.364625	125.46199375	123.28159375	140.17050625	146.6349125	128.41715625	134.75548125	139.6518	160.7403
"285"	149.799575	125.86811875	132.86208125	138.9621625	126.313925	143.3883875	147.01483125	138.0508	135.21415625	153.2455	144.581275	143.278525	163.3872875	136.61785	150.3879625	161.02499375
"286"	217.518575	260.87601875	226.66503125	268.583975	274.48523125	258.469675	212.4717125	284.45073125	251.47789375	308.3474625	287.4121125	218.4916375	287.4121125	292.10323125	317.80669375	262.48206875
"287"	341.00106875	364.06285625	328.4634125	356.91955625	367.22826875	245.977775	436.8673625	330.72875625	310.93919375	279.61873125	285.7820375	365.199775	356.91955625	289.4456	264.9953	311.751775
"288"	156.25845	142.423375	174.90535	122.998764375	164.7689125	143.47865	140.48658125	139.6518	139.09355	153.8214875	110.1153075	149.9113875	134.39951875	114.92529125	159.22376875	156.09844375
"289"	205.3079375	216.6859125	205.3079375	196.32628125	220.513475	207.4769625	194.80496875	215.23465625	208.61143125	172.30405	207.25365	169.2320125	238.7586	229.43806875	233.894175	194.0111375
"290"	146.6349125	128.5755125	153.69998125	146.264575	171.461375	126.42973125	156.25845	142.72339375	159.49501875	152.33079375	145.37275	137.582175	111.59460375	137.968825	136.4511625	141.13641875
"291"	730.35885	747.5253	747.5253	670.43986875	914.0445625	778.9177875	795.81061875	612.81884375	631.472125	761.3392375	546.24005625	758.0530625	691.92100625	739.61283125	586.70465625	693.16001875
"292"	162.00379375	151.47923125	158.25778125	163.70161875	188.85890625	161.5738125	170.15576875	171.9124625	160.93193125	195.70375	116.9732775	199.55638125	153.69998125	144.11445	133.33204375	163.3872875
"293"	130.42513125	110.041656875	104.0692175	105.7835125	106.36517375	129.56225625	129.91918125	107.73292875	111.654035	127.2611875	114.328275	124.89751875	118.077211875	92.75143625	112.332585	99.756091875
"294"	283.37756875	291.02585	266.548925	260.87601875	296.41846875	278.33121875	329.28325625	273.308375	248.37996875	287.4121125	331.1456375	321.59056875	324.69551875	320.50184375	275.7287	234.50075
"295"	2850.765625	2951.28325	2964.0600625	3378.447875	3187.575125	2813.953625	3159.5881875	3435.0198125	3348.645125	3306.9571875	3569.94575	2710.8120625	3055.2016875	3540.5988125	3610.168	2905.6423125
"296"	1229.2112375	1109.2826875	1320.5677	1253.353175	1214.50359375	1340.3986625	1189.19743125	1107.65768125	1083.27604375	1055.956275	1273.19681875	1424.93611875	1071.70604375	1151.6100625	1165.66404375	973.28358125
"297"	1417.8138	1360.7052	1511.3996875	1351.1013375	1360.7052	1322.9444125	1395.3226	1255.75878125	1355.024925	1420.3712875	1420.3712875	1431.994425	1301.0963875	1511.3996875	1318.1214875	1120.3475
"298"	1558.1713125	1673.9111875	1420.3712875	1841.243625	987.0676875	1601.10775	1694.058125	1698.01225	1837.08525	1574.7604375	1801.1316875	1538.213375	1673.9111875	1734.4304375	1849.60425	1650.86125
"299"	163.53723125	140.9374125	144.70135	123.83434375	151.973275	135.88259375	145.16684375	131.22126875	128.03438125	131.79078125	124.455775	113.949993125	106.75509625	124.069125	128.5755125	145.83256875
"300"	377.61520625	391.421925	357.6259	449.96924375	257.33524375	349.839525	356.48961875	402.3854625	388.5700875	306.1110125	478.1429	360.25441875	429.3536875	482.43543125	434.6408625	366.484425
"301"	6445.3744375	6693.7671875	6030.62725	5515.903125	7554.1711875	5927.6655	6973.6899375	5635.606125	5260.6735	6182.6593125	5094.918125	5419.614125	6500.621875	5094.918125	5118.8261875	6214.750875
"302"	141.3742375	122.047340625	109.159356875	107.111869375	110.1153075	128.992375	119.26117875	120.9628575	121.92328625	107.48018625	130.96313125	139.4645875	165.61521875	125.9382875	97.33363625	103.384334375
"303"	144.36288125	153.12476875	118.218629375	143.47865	133.66854375	128.41715625	155.78091875	137.48485625	111.959488125	151.58701875	135.29889375	124.32649375	135.46335625	155.58031875	157.802425	141.029925
"304"	568.4896	474.85746875	443.334175	736.48996875	346.27081875	449.33893125	501.93866875	529.9264625	615.22645625	406.4198375	679.10428125	556.93059375	456.02994375	694.0110625	587.4314875	367.79384375
"305"	1453.7475	1551.817375	1554.24275	1624.6201875	1327.87746875	1459.8543125	1351.1013375	1470.5946875	1442.300875	1289.5321	1303.66153125	1522.7213125	1472.6158125	1369.6787875	1360.7052	1444.906125
"306"	123.40019375	141.029925	130.25969375	133.46101875	122.115765	160.01793125	137.968825	187.1454625	147.98748125	134.75548125	135.6384875	147.364625	145.693975	140.9374125	135.46335625	135.6384875
"307"	155.105775	176.89775625	184.11165625	186.50141875	160.4719	162.00379375	178.27151875	168.7606625	202.5489125	175.48856875	185.1396875	172.88245625	184.28175	182.41640625	199.3004	174.90535
"308"	253.69126875	187.5929125	321.59056875	316.36380625	263.1715	248.014425	175.3194375	407.19756875	280.12426875	241.610975	208.3937125	213.53148125	223.09566875	168.0289875	300.08174375	272.8253375
"309"	404.27354375	310.93919375	351.7126125	338.90738125	343.28258125	341.5205	292.10323125	371.39080625	321.1923625	329.9226	308.3474625	331.1456375	360.77470625	339.4686375	346.27081875	381.7546375
"310"	148.9996375	179.24620625	167.13000625	142.30010625	131.3039	154.48109375	152.1436625	132.38333125	140.84610625	172.14911875	130.17491875	134.24280625	144.24366875	125.5381875	148.5674875	145.94741875
"311"	171.461375	131.22126875	159.22376875	129.26331875	147.01483125	146.6349125	135.5569875	166.44370625	156.89721875	182.9677	140.56025625	147.01483125	169.2320125	117.147180625	160.2114625	153.69998125
"312"	138.25111875	145.07873125	123.99658125	128.21808125	150.3879625	137.3657125	155.45294375	138.6461375	141.13641875	147.01483125	188.01433125	145.07873125	136.5574125	157.68523125	141.46735625	157.019575
"313"	6117.9935625	4582.96175	6117.9935625	6599.155375	6030.62725	6555.10125	5362.01975	5571.1320625	6866.6679375	6445.3744375	5515.903125	5118.8261875	6320.9095625	7451.4620625	6729.710125	6030.62725
"314"	513.85839375	635.31555625	594.09709375	486.71269375	584.02975	479.4712875	502.93720625	462.06829375	432.213725	558.984575	506.51819375	480.2715625	532.49026875	422.2045875	424.30171875	538.1796125
"315"	3664.9150625	3417.0201875	3025.2868125	3088.9976875	3787.7843125	3808.269	3808.269	3103.352875	3118.194375	3451.492625	3201.1096875	3378.447875	4109.3983125	3435.0198125	3201.1096875	3540.5988125
"316"	3348.645125	3586.2353125	3625.9915	3271.9495625	3808.269	3435.0198125	3831.3576875	3201.1096875	3262.2125	4088.650125	3359.27075	2781.174125	3953.5145625	2724.0571875	3483.050125	4334.92525
"317"	733.3917375	743.5878375	701.05808125	657.52461875	785.5666	795.81061875	765.8296875	790.6829875	632.67371875	648.49014375	655.891075	687.66148125	630.5741	802.30418125	665.20205625	720.70190625
"318"	4910.58225	4053.545	5969.7195625	6182.6593125	5311.0550625	4466.12725	4423.024875	5992.3563125	5708.0065625	5362.01975	4558.177125	3858.511625	4970.6896875	5260.6735	5927.6655	4466.12725
"319"	22033.20125	23051.648125	19648.463125	21168.044375	21168.044375	20100.365	20770.58	20770.58	21168.044375	21168.044375	22635.995625	23051.648125	22033.20125	23555.78875	22033.20125	21168.044375
"320"	544.46848125	522.5494625	621.7819625	507.76656875	632.67371875	592.97999375	580.31461875	487.69114375	450.5836375	653.4345875	491.09173125	564.12898125	590.6063875	417.2234125	459.90990625	530.7982625
"321"	749.05435625	703.69796875	746.5555	704.816775	729.08516875	827.59345	669.33246875	708.5196125	757.13929375	807.13776875	703.69796875	854.09265	768.830775	765.8296875	698.00355	754.7629875
"322"	1841.243625	1849.60425	1566.85925	1919.6910625	1874.2144375	1723.207	2048.619375	1615.3555	1801.1316875	1657.309625	1925.6799375	1472.6158125	2014.175375	1914.332375	1751.8788125	1615.3555
"323"	1635.6369375	1439.96575	1462.102	1591.83025	1357.98291875	1690.24375	1503.3165625	1507.737	1436.53909375	1558.1713125	1476.9110625	1826.9348125	1566.85925	1239.34193125	1457.4585625	1673.9111875
"324"	145.693975	150.2958125	147.364625	160.32695	138.9621625	182.67223125	149.70696875	166.05726875	156.66743125	157.802425	167.42285	162.5167875	160.4719	139.80569375	132.86208125	118.6756475
"325"	835.001975	741.42873125	827.59345	663.9612375	693.16001875	829.54166875	651.17325625	655.891075	702.56216875	777.6327125	629.223775	778.9177875	796.9144	594.09709375	623.71660625	710.9823625
"326"	206.70063125	209.49011875	223.357	255.65414375	196.7211125	200.2518125	233.051325	245.977775	218.07478125	239.74959375	224.593825	260.25153125	232.06069375	207.91703125	307.75991875	260.62513125
"327"	1400.2441875	1436.53909375	1639.416875	1526.294125	1133.10593125	1548.5	1420.3712875	1503.3165625	1465.7140625	1530.2699375	1360.7052	1717.7609375	1364.31715	1389.41220625	1476.9110625	1743.342625
"328"	133.33204375	205.965125	170.4825875	171.461375	239.9839125	107.944761875	149.3734	132.5478875	262.48206875	219.20796875	111.038000625	183.61756875	112.273635	145.693975	155.105775	228.332025
"329"	141.958525	154.33554375	164.7689125	156.56661875	149.9113875	145.693975	138.14091875	137.3657125	124.77335	143.778675	160.93193125	146.78865625	144.9579625	142.01813125	121.71406625	156.25845
"330"	843.98115625	932.723325	843.45686875	897.71595	1000.35111875	988.8417125	905.41950625	897.71595	878.59154375	956.1717125	1032.78103125	1021.95065	890.28370625	950.26305	882.15630625	931.51870625
"331"	795.81061875	912.23774375	833.71138125	732.0033375	778.9177875	850.98515	886.8674625	773.078175	778.9177875	819.5237625	788.0968	919.56631875	910.28175625	654.996225	789.44215625	727.28054375
"332"	6905.658875	5482.715125	7981.7815625	7292.7860625	7387.580625	6729.710125	5708.0065625	7451.4620625	9117.4658125	6866.6679375	6905.658875	6693.7671875	7914.2190625	9521.9575	9187.1096875	5030.632625
"333"	1413.73735625	1420.3712875	1558.1713125	1619.435875	1424.93611875	1265.67241875	1303.66153125	1601.10775	1494.463375	1522.7213125	1453.7475	1503.3165625	1268.22345625	1400.2441875	1507.737	1459.8543125
"334"	116.612630625	129.65515625	102.57180125	111.59460375	125.75474375	117.263183125	98.465970625	126.04385	121.71406625	121.105989375	115.387815625	106.36517375	124.82475625	113.0073975	115.84445	132.5478875
"335"	392.7325	359.1875625	346.7416375	402.92164375	410.09359375	382.50433125	319.6187375	422.2045875	425.26806875	399.965625	393.43023125	370.74021875	323.41266875	430.6895	443.334175	354.54441875
"336"	736.48996875	757.13929375	789.44215625	746.5555	843.45686875	723.1621125	615.22645625	704.816775	829.54166875	739.61283125	644.806	762.84096875	702.56216875	747.5253	738.16189375	691.92100625
"337"	179.24620625	184.28175	185.91669375	147.364625	203.455025	174.33458125	200.2518125	138.9621625	138.76433125	184.11165625	143.0651625	179.46360625	191.198525	128.992375	127.2611875	186.50141875
"338"	683.31349375	707.248775	914.0445625	835.001975	835.001975	693.16001875	693.16001875	840.44325	1003.569725	870.94014375	634.401425	582.436025	501.93866875	1156.09525625	840.44325	941.82901875
"339"	224.593825	224.02711875	243.1642875	251.47789375	226.35345625	211.96713125	227.7189	240.4471375	259.79968125	267.7657875	227.3288875	231.1941375	213.53148125	211.6621625	245.33624375	263.1715
"340"	139.30083125	110.517256875	128.635525	126.94043125	101.90047625	121.199085	137.1192625	149.2513125	115.693445625	119.341759375	108.590875625	130.42513125	123.679775	124.77335	125.5381875	121.513838125
"341"	1503.3165625	1239.34193125	1327.87746875	1327.87746875	1262.998775	1494.463375	1459.8543125	981.854925	1357.98291875	1314.077275	1122.72479375	1067.9678125	1457.4585625	1518.6883125	1400.2441875	1258.26045625
"342"	1582.0629375	1562.27425	1784.21625	1439.96575	1579.890875	1470.5946875	1518.6883125	1905.77375	1439.96575	1734.4304375	1522.7213125	1494.463375	1404.42910625	1490.3551875	1424.93611875	1705.4415
"343"	5362.01975	5739.613	5311.0550625	5201.9641875	5227.462125	5030.632625	6320.9095625	4783.789875	5227.462125	5851.7653125	5821.1591875	5540.157875	5311.0550625	5201.9641875	5969.7195625	6256.56625
"344"	162.5167875	194.621925	142.22034375	168.3459375	146.37170625	178.89160625	177.98265	160.01793125	213.89248125	177.42856875	221.48005625	153.45106875	194.0111375	220.8021	194.621925	157.93130625
"345"	477.0774	498.8462125	496.9808	448.42835625	435.399175	507.21721875	416.30504375	439.52813125	447.74035	510.137575	454.5133125	407.85483125	442.89325	427.61775	405.03375625	430.1824
"346"	400.58834375	368.453775	338.0116	413.1182625	352.4631875	380.4059625	338.0116	404.27354375	394.42971875	302.3472375	405.03375625	376.12604375	365.9820875	483.61586875	401.63295625	343.9220625
"347"	3991.7996875	4510.4289375	3872.71925	4035.3693125	4164.290875	4239.2055	4053.545	4538.0268125	4018.713625	3787.7843125	4384.97975	4783.789875	4053.545	4211.551	4452.6578125	4035.3693125
"348"	166.6844	212.99615	172.14911875	263.428425	131.5374375	210.54176875	232.06069375	287.8734	248.014425	195.12575	264.20286875	219.74640625	243.1642875	322.81570625	253.11791875	163.70161875
"349"	3872.71925	3625.9915	3435.0198125	3919.5658125	3540.5988125	3890.4998125	3664.9150625	3713.403375	4088.650125	3395.7035	3787.7843125	3737.9051875	3676.9155	3808.269	4088.650125	3787.7843125
"350"	14338.325625	14859.17	17930.920625	20770.58	17029.91875	16101.81625	13691.4724375	20438.470625	22033.20125	17930.920625	18769.489375	11581.5864375	17930.920625	13882.4308125	16642.691875	18259.98375
"351"	1139.4738625	1165.66404375	1071.70604375	1165.66404375	1178.5543625	1034.654875	1261.00261875	1293.21251875	1380.373125	1219.63616875	1384.84965625	1093.99108125	1136.0116625	1324.9676375	1470.5946875	1129.35010625
"352"	2043.7664375	2233.6755625	2293.9395	2320.4806875	2148.5715	2245.1290625	2203.30025	2447.0955625	2285.6605625	2357.3135625	2141.64525	2014.175375	2159.2514375	2178.463	2293.9395	2430.84
"353"	168.8737125	164.7689125	157.37875	168.1673375	154.79236875	145.61498125	128.67734375	153.2455	169.05581875	149.70696875	164.55220625	139.80569375	115.662691875	143.89483125	135.379475	126.2154125
"354"	218.28376875	191.42463125	140.6835375	180.52064375	173.61940625	200.4431	168.1673375	181.8269875	189.9694375	180.26324375	198.90679375	173.61940625	235.51765	197.014725	227.3288875	171.2049
"355"	8611.7389375	9337.830875	7503.9101875	8533.9548125	6693.7671875	8394.5560625	8432.59225	9772.523875	9616.217875	6693.7671875	9187.1096875	9458.8545625	8206.7991875	9616.217875	8394.5560625	8349.4594375
"356"	1183.4057625	1255.75878125	1261.00261875	1093.99108125	1232.38149375	1093.99108125	1247.2833875	1085.1266	1034.654875	1253.353175	1059.1648625	1225.3508625	1202.66253125	1076.2955875	1110.74005	1144.89706875
"357"	100.251531875	106.26110875	119.221819375	137.1192625	108.17513875	103.791896875	100.532475625	136.4511625	129.3313125	106.88846	127.19045625	107.48018625	113.08509375	156.89721875	103.4160525	90.387743125
"358"	5992.3563125	6445.3744375	6729.710125	5571.1320625	6973.6899375	6256.56625	6800.5561875	7252.7276875	4875.3990625	5771.2915625	4582.96175	6182.6593125	4452.6578125	4970.6896875	5419.614125	7554.1711875
"359"	184.94068125	143.778675	205.6635625	116.78747125	115.9458925	120.172136875	212.2217	113.702336875	151.58701875	251.47789375	151.69384375	119.865391875	162.5167875	168.8737125	113.343178125	133.62806875
"360"	320.05675	299.67889375	376.7654625	301.870625	418.88236875	348.069975	308.3474625	320.8582625	318.75686875	326.56675	254.74551875	322.18970625	259.4689125	295.8040375	312.53919375	327.2890625
"361"	1751.8788125	1818.276375	1596.2876875	1899.079625	1751.8788125	1686.6041875	1797.3398125	1826.9348125	1698.01225	1888.238875	1818.276375	1518.6883125	1919.6910625	1690.24375	1791.0929375	1874.2144375
"362"	169.05581875	153.2455	162.78253125	160.60645	151.21825625	157.2704625	153.45106875	173.61940625	190.99375	157.019575	141.8423125	182.9677	170.01290625	154.08801875	185.91669375	180.09829375
"363"	157.93130625	149.56844375	178.4629125	128.73205	180.09829375	139.38239375	163.23086875	124.65518125	117.706826875	187.1454625	105.63481625	154.08801875	162.18994375	124.26385	125.638925	146.49545
"364"	169.83495	202.5489125	130.3530625	183.61756875	115.5403225	149.9113875	155.97304375	171.2049	185.91669375	153.12476875	233.051325	170.3221625	197.73368125	269.91001875	219.96529375	133.02090625
"365"	807.13776875	877.6431625	578.610775	840.44325	556.93059375	849.0589375	924.35005625	875.3014375	968.1854	703.69796875	1143.533925	910.28175625	899.11763125	1049.91255625	952.2723	845.829875
"366"	127.63895625	126.3680375	152.33079375	136.94795625	145.61498125	129.72978125	119.549383125	148.5674875	113.392899375	118.56787375	131.9807375	134.32135625	113.2702925	160.4719	130.60991875	142.72339375
"367"	142.61154375	131.11624375	128.50560625	121.033623125	135.46335625	142.423375	128.115575	105.69413375	119.719189375	130.51429375	111.823280625	125.86811875	115.693445625	128.73205	125.46199375	128.03438125
"368"	164.06090625	159.85959375	164.55220625	190.16381875	151.47923125	153.2455	129.9781625	129.132271875	160.60645	139.7231125	172.6993875	158.81831875	158.25778125	180.09829375	172.14911875	173.502075
"369"	1177.35339375	1229.2112375	1103.063875	1000.35111875	1216.96630625	1306.33195625	1211.1934125	1096.24956875	1077.86361875	1265.67241875	1107.65768125	968.1854	1150.081725	966.29824375	1001.65960625	1219.63616875
"370"	117.773138125	102.130106875	116.154026875	112.17378	85.74857875	96.30983125	95.771613125	116.9732775	122.83197375	106.56993125	145.07873125	122.23015625	112.833164375	129.26331875	125.29005	86.91923375
"371"	131.7060625	134.84715625	141.029925	140.37468125	112.9417425	141.13641875	111.2925175	139.173575	140.17050625	131.3039	161.02499375	119.341759375	147.23384375	137.7236625	124.97420625	118.3403175
"372"	7503.9101875	7635.473125	6800.5561875	8206.7991875	8206.7991875	7153.8693125	7252.7276875	8753.9308125	8691.5494375	7796.38125	8432.59225	7208.9754375	7554.1711875	8611.7389375	8691.5494375	6729.710125
"373"	107.48018625	123.679775	117.20861125	127.4741125	110.9544	108.98503	106.30135125	108.42378625	116.246551875	102.2901925	112.22883	102.1133621875	99.582066875	106.21139875	146.49545	132.45063125
"374"	752.13550625	855.4687875	952.2723	838.167525	916.26145	931.51870625	870.94014375	758.0530625	744.83825625	890.28370625	724.049425	954.4938125	852.719575	672.6904625	733.3917375	876.756225
"375"	456.02994375	436.8673625	508.87595625	537.01045	450.5836375	413.912275	409.34275	471.5299125	521.33320625	443.334175	399.965625	477.0774	369.0341875	487.69114375	465.28708125	502.93720625
"376"	178.89160625	165.918225	160.93193125	145.693975	166.6844	192.6998625	188.4364375	150.05465625	212.99615	177.17073125	177.819875	164.7689125	196.7211125	161.02499375	189.28336875	174.01328125
"377"	8102.7069375	7850.213875	6973.6899375	7153.8693125	7914.2190625	8102.7069375	7554.1711875	6973.6899375	7292.7860625	7688.230125	7735.7641875	7735.7641875	8281.319875	7850.213875	7735.7641875	7153.8693125
"378"	4538.0268125	5329.3268125	4361.560625	5992.3563125	5094.918125	5362.01975	4783.789875	6117.9935625	5927.6655	4466.12725	5992.3563125	5003.063125	5771.2915625	5362.01975	5674.7713125	5227.462125
"379"	15185.0225	16365.708125	18259.98375	19648.463125	19281.419375	15185.0225	17029.91875	19281.419375	17930.920625	16642.691875	15185.0225	13882.4308125	16365.708125	15413.743125	18769.489375	17930.920625
"380"	175.97898125	167.831675	183.8382375	143.0651625	167.42285	167.28025	154.48109375	158.81831875	150.81260625	177.66463125	159.49501875	162.18994375	138.6461375	137.8476875	151.84825	123.9330375
"381"	666.357975	586.70465625	639.84575	573.9270875	677.92055625	646.492075	563.311475	548.48103125	532.49026875	651.9720875	513.85839375	663.9612375	582.436025	527.918575	555.3988	563.311475
"382"	551.98275	589.61836875	663.281775	699.61185	717.7675625	677.92055625	590.6063875	663.9612375	638.68381875	635.31555625	630.5741	542.92555625	632.67371875	651.17325625	699.61185	527.1950125
"383"	1165.66404375	1009.38395625	960.39493125	1051.46465	932.723325	1059.1648625	1067.9678125	1065.6564375	1249.78475625	1139.4738625	1227.7625875	1151.6100625	1185.4464625	1017.8203	1133.10593125	1076.2955875
"384"	1470.5946875	1526.294125	1333.05946875	1314.077275	1503.3165625	1486.4665	1534.5966875	1465.7140625	1322.9444125	1628.6040625	1503.3165625	1343.3800125	1465.7140625	1498.819375	1348.916975	1490.3551875
"385"	375.0899	286.18516875	278.7120125	320.50184375	271.84601875	352.4631875	348.920075	293.71896875	290.6526	268.901075	302.981975	373.2155375	322.81570625	364.62209375	265.85186875	264.20286875
"386"	166.20309375	186.87914375	200.64881875	184.56143125	197.73368125	157.52225	180.8365375	195.39208125	174.90535	194.621925	149.9113875	177.3349875	176.18585625	186.50141875	192.940625	209.671975
"387"	275.1277625	283.699525	248.014425	341.5205	243.52283125	268.1248375	258.7357	276.3171625	307.75991875	280.56413125	300.08174375	216.38405625	270.4662625	341.5205	305.3181125	251.47789375
"388"	605.0193625	412.6151875	445.4399375	738.16189375	368.453775	672.6904625	503.82580625	626.6655	842.1231875	472.3322	732.0033375	651.17325625	672.6904625	716.8693	905.41950625	582.436025
"389"	54397.6375	57197.78375	60570.75	57197.78375	59162.611875	57197.78375	60570.75	55942.649375	54397.6375	54397.6375	55942.649375	54397.6375	57197.78375	51519.205625	57197.78375	55942.649375
"390"	570.14828125	492.1765875	463.51940625	370.039325	440.25100625	491.09173125	569.43401875	422.75098125	310.541325	470.647275	412.0328625	568.4896	551.98275	333.3928625	331.5385375	480.2715625
"391"	185.32869375	183.8382375	186.6360625	165.3360875	200.64881875	221.11991875	172.14911875	184.56143125	166.44370625	187.5929125	159.22376875	230.84295625	152.82609375	131.5374375	183.61756875	220.23188125
"392"	391.421925	344.84920625	367.22826875	329.28325625	421.49866875	379.81165	472.3322	355.9762375	297.647775	412.0328625	447.13568125	343.9220625	436.8673625	364.06285625	322.18970625	306.1110125
"393"	110.9544	141.3742375	110.993923125	126.2154125	115.262448125	127.5761	136.61785	136.3709	139.4645875	138.522975	126.8214	129.56225625	153.928325	128.635525	141.13641875	130.17491875
"394"	3676.9155	3395.7035	3540.5988125	3550.956	3569.94575	3243.8158125	3451.492625	3483.050125	3664.9150625	3224.9923125	3321.4144375	3224.9923125	3348.645125	3359.27075	3243.8158125	3550.956
"395"	2313.6804375	2628.719375	3103.352875	2402.7708125	2497.53025	2268.6531875	2690.6575625	2651.41075	2320.4806875	2348.270125	2293.9395	2100.3746875	1943.67725	2348.270125	2178.463	2474.603
"396"	431.2302875	340.06691875	410.09359375	570.14828125	373.78055	324.69551875	447.13568125	438.28035625	513.85839375	450.5836375	525.4957125	442.89325	444.79020625	563.311475	643.465	329.9226
"397"	510.137575	472.3322	513.1356	660.8075625	577.5198875	470.647275	544.46848125	564.12898125	679.10428125	505.5869375	624.88129375	440.25100625	534.5202875	661.99913125	626.6655	547.04208125
"398"	877.6431625	776.3267625	762.84096875	875.3014375	719.30775	785.5666	761.3392375	842.1231875	706.36008125	839.36059375	777.6327125	756.121475	826.0324875	669.33246875	838.167525	970.3636
